title,variant,price,imgUrl,link,l1,I2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,ADO
菜单封面烹饪书透明支架 4/8 页 A4 尺寸 餐厅咖啡厅酒吧咖啡店,4页（8面）,2.46,https://cf.shopee.ph/file/sg-11134201-82607-mlkl214p07pg61,http://shopee.ph/product/1630811855/45656956423,笔记本与纸质用品,书籍封面,IVCN2026061718127,380620158275,https://detail.1688.com/offer/614355769626.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,45656956423,2.4667,,1,
10个/套 [KBOX] 750毫升红酒纸袋，优质牛皮纸材质，精美礼品袋,单棕色,0.83,https://cf.shopee.co.th/file/th-11134207-81ztq-mmve8eeg775t82,http://shopee.co.th/product/1721384436/45658576249,礼品与包装材料,礼品袋,IVCN202605141187,350758810316,https://detail.1688.com/offer/991123982793.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517816830493924922e0f74&token=q4P9yqegnghHbGT9tiPReBWxNseYsh4Fqy%2FQ0eDwH%2BuNY5p80ae9IVgJ%2BinOQ85L,P1,2026/7/1,45658576249,0.832,,1,
FOLIO ART：Ohuhu 水性马克笔，纸张友好，不剥落，120 色（细笔尖）90697,FOLIO ART：Ohuhu 水性马克笔，纸张友好，不剥落，120 色（细笔尖）90697,296.27,https://cf.shopee.co.th/file/th-11134207-81zto-mn47cr6i8mwx93,http://shopee.co.th/product/124887771/45658968254,写作与校对,标记,IVCN2026061717851,365793236869,https://detail.1688.com/offer/613073131664.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bf89a7417816704928667320e0f6e&token=LZDobSyCjG7NjIYAF9IZclIcd1yRJD1KJQbIOSIAxico3xQg2%2BscLwr%2BHAygv7%2Bg&tracelog=cps&clickid=99305b151a4cb14c7dc5643e9b4d9a1f&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B179E2065BA50663327A351F689778E968411B8D79E7EE9F6DA832122EB603C66A348394BC3CC3C62B9992F8828C4BE8928A6F51B124A410C14CE968117B1C98AC356B47D4DE490E5617C858DC27E2D9CD7209203346884F2C53307E63BD140987A38070AD9A66B57375DB190D92D66FC56ABF68F64C15C071D6A9BE20D8EA1D8F71B822399EE467CE%26cbu_cps_trace_flag%3Dwrite,P0,2026/7/1,45658968254,296.27029,高价品，流量翻倍,1,
色彩缤纷的礼盒和贴纸，带来舒适感,N3wStetiC,56.59,https://cf.shopee.ph/file/ph-11134207-81ztm-mglocjpd6hop01,http://shopee.ph/product/517087053/45700714938,礼品与包装材料,礼盒,IVCN2026041460328,440063861286,链接失效,P1,2026/7/1,45700714938,56.59311,高价品，流量翻倍,3,3.14
色彩缤纷的礼盒和贴纸，带来舒适感,希森,76.01,https://cf.shopee.ph/file/ph-11134207-81ztm-mglocjpd6hop01,http://shopee.ph/product/517087053/45700714938,礼品与包装材料,礼盒,IVCN2026041460328,440063861287,链接失效,P1,2026/7/1,45700714938,76.01352,高价品，流量翻倍,3,1.21
色彩缤纷的礼盒和贴纸，带来舒适感,Z3ycco塑料,48.02,https://cf.shopee.ph/file/ph-11134207-81ztm-mglocjpd6hop01,http://shopee.ph/product/517087053/45700714938,礼品与包装材料,礼盒,IVCN2026041460328,440063861288,无同款,P1,2026/7/1,45700714938,48.02134,高价品，流量翻倍,3,
7合1宇航员太空文具套装，儿童男孩学生学习用品礼盒,1号（7件套）,2.83,https://cf.shopee.ph/file/sg-11134275-82627-mmi88ggg2ex4a3,http://shopee.ph/product/1769762805/45708125531,写作与校对,其他的,IVCN2026061719247,435719185799,,P2,2026/7/1,45708125531,2.83401,,1,
YUIMIN 双头荧光笔（5 支/套），颜色包括莫兰迪红、马卡龙红、荧光色和粉彩色。文具，学生用品，笔记，阅读。不晕染。,马卡龙,2.79,https://cf.shopee.co.th/file/th-11134207-81ztq-mmu0hbjvu3gi91,http://shopee.co.th/product/1452022630/45708496308,写作与校对,荧光笔,IVCN2026051381817,325752146447,https://detail.1688.com/offer/956314032737.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,45708496308,2.7934,,1,
FOLIO ART：Ohuhu 马克笔套装，插画图案，60 色（檀香山 S 型 - 毛笔和软头斜角笔），代码 90581,FOLIO ART：Ohuhu 马克笔套装，插画图案，60 色（檀香山 S 型 - 毛笔和软头斜角笔），代码 90581,303.14,https://cf.shopee.co.th/file/th-11134207-81zte-mh0b4d64jf9l00,http://shopee.co.th/product/124887771/45751325789,写作与校对,标记,IVCN2026061716085,292150334396,https://detail.1688.com/offer/708863033053.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/7/1,45751325789,303.14403,高价品，流量翻倍,1,
网红便当蛋糕盒 - 提拉米苏甜点切割盒，烘焙糕点包装盒,盒装-50个,5.05,https://cf.shopee.ph/file/ph-11134207-81ztm-mj6ey4nmvuv78f,http://shopee.ph/product/1348691692/45801157872,礼品与包装材料,礼盒,IVCN202601197353,310104173461,https://detail.1688.com/offer/858155465980.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17694972432987565e0e26&token=UaNO25LUiyOBz%2Bo28BAEeiphBUS%2Bi%2BA1srG0J3aJxqcVire56%2FxoP3CNOXLZwc8A,P1,2026/7/1,45801157872,5.05448,,1,1.93
德利 12支装 0.35mm 按压式中性笔 黑色墨水 速干 学生文具 办公用品,12个EG124,5,https://cf.shopee.ph/file/ph-11134207-81ztd-mhsjzc6um8031e,http://shopee.ph/product/332268558/45802526039,写作与校对,钢笔和墨水,IVCN2026061717903,370242353981,,P2,2026/7/1,45802526039,5.00636,,1,2.43
100支装黑色凝胶笔，子弹头速干，适合学校书写，哑光防水,100个,6.08,https://cf.shopee.ph/file/sg-11134201-81zvz-mmtsdw8ew1z665,http://shopee.ph/product/429860300/45808482297,写作与校对,钢笔和墨水,IVCN2026061718991,420750857470,https://detail.1688.com/offer/1008389187167.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417816663051745855e0d78&token=1LYyfw93cIX%2BcNDkwWYKNNj2X2hphWzNgX4qialorgCxa76CD9yieq7wSPxeKgBh,P1,2026/7/1,45808482297,6.08967,,1,
20个装可重复使用的无纺布环保袋，尺寸30x30厘米,稻草,2.73,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmhbccwyp6t50,http://shopee.com.br/product/1383321925/45852054438,礼品与包装材料,其他的,IVCN202603165479,395199084079,https://detail.1688.com/offer/1035746506262.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=c3c65bdee44a494888638a92ab95c75f&sessionid=af1946a665cad201c5d31a75f99c5127,P1,2026/7/1,45852054438,2.73452,高价品，流量翻倍,1,
古代早期角落生物贴纸浮雕水晶立体DIY手册装饰可爱创意,1#，无规格,1.17,https://cf.shopee.ph/file/sg-11134201-8260n-mlhh7uwi51c0a5,http://shopee.ph/product/774895487/45856872015,笔记本与纸质用品,标签和贴纸,IVCN2026061717085,330613014063,,P2,2026/7/1,45856872015,1.17389,,1,
Telado 11.0 代码场景收集书，附赠贴纸，成人迷你场景规划器，缓解压力,11.0 -带标记,13.9,https://cf.shopee.ph/file/ph-11134207-820la-mnxr0y0zxkaqb8,http://shopee.ph/product/1784219854/45860099868,笔记本与纸质用品,标签和贴纸,IVCN2026061718287,385886791445,https://detail.1688.com/offer/1044767205028.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,45860099868,24.14528,高价品，流量翻倍,1,
Nicpro 58件套皮革艺术绘画套装，艺术自动铅笔套装，含6支金属绘图铅笔（0.5、0.7、0.9和2毫米）、1支12微米笔、素描本和30支替换笔芯。,1# 58件,48.14,https://cf.shopee.vn/file/cn-11134207-820l4-mhaewkxyo74f5d,http://shopee.vn/product/1679938525/45902402686,写作与校对,铅笔,IVCN2026041460120,400231651887,无同款,P1,2026/7/1,45902402686,48.14643,高价品，流量翻倍,1,
50张一套的K-pop恶魔猎人Hunterx贴纸，装饰性K-pop战士,50张一套的K-pop恶魔猎人Hunterx贴纸，装饰性K-pop战士,0.92,https://cf.shopee.com.br/file/br-11134207-81z1k-milw2rnflzwic8,http://shopee.com.br/product/1504313580/46003541996,笔记本与纸质用品,标签和贴纸,IVCN202602285823,355338708802,https://detail.1688.com/offer/987317570080.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,46003541996,0.92203,,1,1.86
钱包卡包牛仔布多卡位护照夹双C刺绣扣男女通用,蓝色牛仔布护照夹,60,https://cf.shopee.ph/file/sg-11134201-820no-mncn0inhydxf9a,http://shopee.ph/product/1778170997/46009380883,礼品与包装材料,礼盒,IVCN2026061716295,297562735160,https://detail.1688.com/offer/1050932913272.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17816809728618921e0ee8&token=2JLHdx3SQG6GEjyA3papmeSpD%2Bq8WRIaNciQvQYKnc01NuWP5kGKTkelTwI%2BSSsi,P0,2026/7/1,46009380883,85.0131,高价品，流量翻倍,1,
公主换装玩具套装 - 换装贴纸和各种娃娃服装,粉色的,9.15,https://cf.shopee.vn/file/sg-11134201-821g5-mhbp9pxwi5fvae,http://shopee.vn/product/1599932479/46051900823,笔记本与纸质用品,标签和贴纸,IVCN2026061719307,440181896811,https://detail.1688.com/offer/1006370437431.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,46051900823,9.15642,,2,
公主换装玩具套装 - 换装贴纸和各种娃娃服装,紫色的,2.7,https://cf.shopee.vn/file/sg-11134201-821dz-mhbp9q92zax74d,http://shopee.vn/product/1599932479/46051900823,笔记本与纸质用品,标签和贴纸,IVCN2026061719307,440181896812,https://detail.1688.com/offer/1006370437431.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,46051900823,2.70221,,2,
[104色] Deli 丙烯马克笔，软毛笔头，72/84/92/104M - 适用于各种材质的毛笔,104M 书法画,126.15,https://cf.shopee.vn/file/vn-11134207-81ztc-mla311b9s2dc53,http://shopee.vn/product/884990462/46106424414,写作与校对,标记,IVCN2026061714793,254174529299,"https://detail.1688.com/offer/1049156007271.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17823698691506261e0d56&token=x7o8b1TiobAKfz7WwQrmiAy56RCCVOTKTel8rEXs2OC58w7rKesNmkn%2ByFCFdbtx
https://detail.1688.com/offer/750223883920.html?spm=a26352.13672862.offerlist.92.7fa01e62kMhZEc&cosite=-&tracelog=p4p&_p_isad=1&clickid=01a5640ed4654c6cbffc34dccafeb702&sessionid=5ee0d2821f4b4b789f2db5194ade2c48",P1,2026/7/1,46106424414,126.15854,高价品，流量翻倍,1,
40/80片装白色橡皮擦套装，适用于学校/办公用品 - 无毒、无塑料包装盒,40块橡皮擦,0.88,https://cf.shopee.com.br/file/br-11134207-820lr-mlr24g6gxv5s3b,http://shopee.com.br/product/351549429/46107160469,写作与校对,橡皮擦和修正用品,IVCN2026061715795,282451759245,https://detail.1688.com/offer/888518259428.html?spm=a26352.b28411319/2508.0.0,P1,2026/7/1,46107160469,0.88384,高价品，流量翻倍,1,
【赠送12米纤维笔】德力80色丙烯马克笔套装，塑料袋包装，适用于各种材质，持久耐用，不易褪色，色彩纯正,48种颜色,7.74,https://cf.shopee.vn/file/vn-11134207-820l4-mgrg1w1slrt9cb,http://shopee.vn/product/884990462/46150981940,写作与校对,标记,IVCN2026061718617,405086298282,https://detail.1688.com/offer/750223883920.html?spm=a26352.13672862.offerlist.92.7fa01e62kMhZEc&cosite=-&tracelog=p4p&_p_isad=1&clickid=01a5640ed4654c6cbffc34dccafeb702&sessionid=5ee0d2821f4b4b789f2db5194ade2c48,P1,2026/7/1,46150981940,7.7408,,1,4.71
可水洗学校可擦写文具凝胶手柄笔芯书写办公0.5mm套装,黑色的,1.68,https://cf.shopee.ph/file/ph-11134207-7rasm-m0sfz5v93eh0b3,http://shopee.ph/product/1429343848/46152753892,写作与校对,钢笔和墨水,IVCN2026061715325,267235961079,,P2,2026/7/1,46152753892,1.6874,,1,
可擦写可重复使用的L型黑板价格标签架（12个装）。可擦写可重复使用。黑板价格标签擦。,可擦写可重复使用的L型黑板价格标签架（12个装）。可擦写可重复使用。黑板价格标签擦。,1.38,https://cf.shopee.co.th/file/th-11134207-81ztk-ml8xfvy119mqaf,http://shopee.co.th/product/1589729758/46156490589,其他,#VALUE!,IVCN2026061719147,430581999746,,P2,2026/7/1,46156490589,1.38292,,1,
1-8年级A5毛线笔记本，80页卡通设计，适合小学生使用，采用厚纸。,B-015（纱线），10件套,6.44,https://cf.shopee.ph/file/ph-11134207-820l9-mofmvrm7bdhd88,http://shopee.ph/product/1765707307/46158595386,笔记本与纸质用品,笔记本和便签本,IVCN2026061715989,325986840679,,P2,2026/7/1,46158595386,6.44338,高价品，流量翻倍,2,
1-8年级A5毛线笔记本，80页卡通设计，适合小学生使用，采用厚纸。,B-014（螺旋），10件套,5.13,https://cf.shopee.ph/file/ph-11134207-820li-mofmvpnmmolp86,http://shopee.ph/product/1765707307/46158595386,笔记本与纸质用品,笔记本和便签本,IVCN2026061715989,325986840680,,P2,2026/7/1,46158595386,5.13557,,2,
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,紫丁香,31.85,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgch4uzy41u1b,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,267121385883,,P2,2026/7/1,46200752525,31.85388,高价品，流量翻倍,8,
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,婴儿蓝,32.62,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgd82i9q9kxe1,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,267121385886,,P2,2026/7/1,46200752525,32.62761,高价品，流量翻倍,8,
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,白色的,33.07,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgb3nlhughtd6,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696022,,P2,2026/7/1,46200752525,33.07565,高价品，流量翻倍,8,
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,香槟酒,31.73,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgb3nlhvv296f,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696023,,P2,2026/7/1,46200752525,31.73735,高价品，流量翻倍,8,1.36
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,金的,24,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgbvvguv75t51,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696027,https://detail.1688.com/offer/953102560894.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,46200752525,32.20605,高价品，流量翻倍,8,2.43
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,罗莎,32,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgbvvguy0ap79,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696029,https://detail.1688.com/offer/953102560894.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,46200752525,32.00267,高价品，流量翻倍,8,
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,军绿色,33.66,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgbvvgv7u9t76,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696036,,P2,2026/7/1,46200752525,33.66165,高价品，流量翻倍,8,1.21
100条装缎带，尺寸5x5厘米，适用于派对礼品、糖果和高档礼盒。,橄榄绿,32.86,https://cf.shopee.com.br/file/br-11134207-81ztc-mjgch4ulxu6b11,http://shopee.com.br/product/704618514/46200752525,礼品与包装材料,丝带,IVCN2026041459638,320066696037,https://detail.1688.com/offer/953102560894.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,46200752525,32.8634,高价品，流量翻倍,8,2
牛皮纸袋，带提手，棕色纸袋，适合装毕业礼物、礼品、烘焙食品，食品级，125gsm，有多种尺寸可供选择。,12x6.5x14.5,1.02,https://cf.shopee.co.th/file/th-11134207-81ztq-moey0pgb38cp2d,http://shopee.co.th/product/1763696621/46208006666,礼品与包装材料,礼品袋,IVCN2026061717443,345708970666,,P2,2026/7/1,46208006666,1.02137,,3,
牛皮纸袋，带提手，棕色纸袋，适合装毕业礼物、礼品、烘焙食品，食品级，125gsm，有多种尺寸可供选择。,13x8x18,1.96,https://cf.shopee.co.th/file/th-11134207-81ztd-moeye6l900lna8,http://shopee.co.th/product/1763696621/46208006666,礼品与包装材料,礼品袋,IVCN2026061717443,345708970667,https://detail.1688.com/offer/992664683476.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,46208006666,1.96823,,3,
牛皮纸袋，带提手，棕色纸袋，适合装毕业礼物、礼品、烘焙食品，食品级，125gsm，有多种尺寸可供选择。,15.5x9x22,3.95,https://cf.shopee.co.th/file/th-11134207-81ztk-moeyegfppiq6a9,http://shopee.co.th/product/1763696621/46208006666,礼品与包装材料,礼品袋,IVCN2026061717443,345708970668,https://detail.1688.com/offer/992664683476.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,46208006666,3.95664,,3,
Deli笔记本套装10件装，适用于小学A5螺旋笔记本，60页，活页夹，70克,A（混合装），10件,9.02,https://cf.shopee.ph/file/ph-11134207-7r98r-lvjsw97oxj677c,http://shopee.ph/product/332268558/46259159000,笔记本与纸质用品,笔记本和便签本,IVCN2026061718579,400810401031,https://detail.1688.com/offer/670001710818.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=34c449895661438989e9b72e3e438199&sessionid=5a3145716b455e00476e9df6c44b012a,P1,2026/7/1,46259159000,9.02472,高价品，流量翻倍,16,
Deli笔记本套装10件装，适用于小学A5螺旋笔记本，60页，活页夹，70克,C（混合），10件,8.76,https://cf.shopee.ph/file/ph-11134207-81zte-mippsk0yy877d4,http://shopee.ph/product/332268558/46259159000,笔记本与纸质用品,笔记本和便签本,IVCN2026061718579,400810401035,https://detail.1688.com/offer/670001710818.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=34c449895661438989e9b72e3e438199&sessionid=5a3145716b455e00476e9df6c44b012a,P1,2026/7/1,46259159000,8.76848,高价品，流量翻倍,16,
Deli笔记本套装10件装，适用于小学A5螺旋笔记本，60页，活页夹，70克,G（混合装），10件,9.37,https://cf.shopee.ph/file/ph-11134207-81ztl-mippt08zdi4j9e,http://shopee.ph/product/332268558/46259159000,笔记本与纸质用品,笔记本和便签本,IVCN2026061718579,400810401043,,P2,2026/7/1,46259159000,9.37383,高价品，流量翻倍,16,
Deli笔记本套装10件装，适用于小学A5螺旋笔记本，60页，活页夹，70克,H（混合），10件,10.96,https://cf.shopee.ph/file/ph-11134207-81ztj-mippt5ubppfkbb,http://shopee.ph/product/332268558/46259159000,笔记本与纸质用品,笔记本和便签本,IVCN2026061718579,400810401045,,P2,2026/7/1,46259159000,10.96776,高价品，流量翻倍,16,
Deli笔记本套装10件装，适用于小学A5螺旋笔记本，60页，活页夹，70克,J（混合装），10件,5.79,https://cf.shopee.ph/file/ph-11134207-7r991-lvjsw97pa6a7a4,http://shopee.ph/product/332268558/46259159000,笔记本与纸质用品,笔记本和便签本,IVCN2026061718579,400810401049,,P2,2026/7/1,46259159000,5.79547,,16,
